IDDate,CEtaCod2,IFRM0,IFRM1,IFRM2,IFRM3,IFRM4,IFRC0,IFRC1,IFRC2,IFRC3,IFRC4
318,3,1,2.03252032520325,3.86100386100386,1,1,1,2.03252032520325,3.86100386100386,1,1
319,3,1,2.03252032520325,3.86100386100386,1,1,1,2.03252032520325,3.86100386100386,1,1
320,3,1,2.03252032520325,3.86100386100386,1,1,1,2.03252032520325,3.86100386100386,1,1
321,3,1,2.03252032520325,3.86100386100386,1,1,1,2.03252032520325,3.86100386100386,1,1
322,3,1,2.03252032520325,3.86100386100386,1,1,1,2.03252032520325,3.86100386100386,1,1
323,3,1,2.03252032520325,3.86100386100386,1,1,1,2.03252032520325,3.86100386100386,1,1
324,3,1,2.03252032520325,3.86100386100386,1,1,1,2.03252032520325,3.86100386100386,1,1
325,3,1,2.03252032520325,3.86100386100386,1,1,1,2.03252032520325,3.86100386100386,1,1
326,3,1,2.03252032520325,3.86100386100386,1,1,1,2.03252032520325,3.86100386100386,1,1
327,3,1,2.03252032520325,3.86100386100386,1,1,1,2.03252032520325,3.86100386100386,1,1
328,3,1,2.03252032520325,3.86100386100386,1,1,1,2.03252032520325,3.86100386100386,1,1
329,3,1,2.03252032520325,3.86100386100386,1,1,1,2.03252032520325,3.86100386100386,1,1
330,3,1,2.03252032520325,3.86100386100386,1,1,1,2.03252032520325,3.86100386100386,1,1
331,3,1,2.03252032520325,3.86100386100386,1,1,1,2.03252032520325,3.86100386100386,1,1
332,3,1,2.03252032520325,3.86100386100386,1,1,1,2.03252032520325,3.86100386100386,1,1
333,3,1,2.03252032520325,3.86100386100386,1,1,1,2.03252032520325,3.86100386100386,1,1
334,3,1,2.03252032520325,3.86100386100386,1,1,1,2.03252032520325,3.86100386100386,1,1
335,3,1,2.03252032520325,3.86100386100386,1,1,1,2.03252032520325,3.86100386100386,1,1
336,3,1,2.03252032520325,3.86100386100386,1,1,1,2.03252032520325,3.86100386100386,1,1
337,3,1,2.03252032520325,3.86100386100386,1,1,1,2.03252032520325,3.86100386100386,1,1
338,3,1,2.03252032520325,3.86100386100386,1,1,1,2.03252032520325,3.86100386100386,1,1
339,3,1,2.03252032520325,3.86100386100386,1,1,1,2.03252032520325,3.86100386100386,1,1
340,3,1,2.03252032520325,3.86100386100386,1,1,1,2.03252032520325,3.86100386100386,1,1
341,3,1,2.03252032520325,3.86100386100386,1,1,1,2.03252032520325,3.86100386100386,1,1
342,3,1,2.03252032520325,3.86100386100386,1,1,1,2.03252032520325,3.86100386100386,1,1
343,3,1,2.03252032520325,3.86100386100386,1,1,1,2.03252032520325,3.86100386100386,1,1
344,3,1,2.03252032520325,3.86100386100386,1,1,1,2.03252032520325,3.86100386100386,1,1
345,3,1,2.03252032520325,3.86100386100386,1,1,1,2.03252032520325,3.86100386100386,1,1
346,3,1,2.03252032520325,3.86100386100386,1,1,1,2.03252032520325,3.86100386100386,1,1
347,3,1,2.03252032520325,3.86100386100386,1,1,1,2.03252032520325,3.86100386100386,1,1
348,3,1,2.03252032520325,3.86100386100386,1,1,1,2.03252032520325,3.86100386100386,1,1
349,3,1,2.03252032520325,3.86100386100386,1,1,1,2.03252032520325,3.86100386100386,1,1
350,3,1,2.03252032520325,3.86100386100386,1,1,1,2.03252032520325,3.86100386100386,1,1
351,3,1,2.03252032520325,3.86100386100386,1,1,1,2.03252032520325,3.86100386100386,1,1
352,3,1,2.03252032520325,3.86100386100386,1,1,1,2.03252032520325,3.86100386100386,1,1
353,3,1,2.03252032520325,3.86100386100386,1,1,1,2.03252032520325,3.86100386100386,1,1
354,3,1,2.03252032520325,3.86100386100386,1,1,1,2.03252032520325,3.86100386100386,1,1
355,3,1,2.03252032520325,3.86100386100386,1,1,1,2.03252032520325,3.86100386100386,1,1
356,3,1,2.03252032520325,3.86100386100386,1,1,1,2.03252032520325,3.86100386100386,1,1
357,3,1,2.03252032520325,3.86100386100386,1,1,1,2.03252032520325,3.86100386100386,1,1
358,3,1,2.03252032520325,3.86100386100386,1,1,1,2.03252032520325,3.86100386100386,1,1
359,3,1,2.03252032520325,3.86100386100386,1,1,1,2.03252032520325,3.86100386100386,1,1
360,3,1,2.03252032520325,3.86100386100386,1,1,1,2.03252032520325,3.86100386100386,1,1
361,3,1,2.03252032520325,3.86100386100386,1,1,1,2.03252032520325,3.86100386100386,1,1
362,3,1,2.03252032520325,3.86100386100386,1,1,1,2.03252032520325,3.86100386100386,1,1
363,3,1,2.03252032520325,3.86100386100386,1,1,1,2.03252032520325,3.86100386100386,1,1
364,3,1,2.03252032520325,3.86100386100386,1,1,1,2.03252032520325,3.86100386100386,1,1
365,3,1,2.03252032520325,3.86100386100386,1,1,1,2.03252032520325,3.86100386100386,1,1
366,3,1,2.03252032520325,3.86100386100386,1,1,1,2.03252032520325,3.86100386100386,1,1
367,3,1,2.03252032520325,3.86100386100386,1,1,1,2.03252032520325,3.86100386100386,1,1
368,3,1,2.03252032520325,3.86100386100386,1,1,1,2.03252032520325,3.86100386100386,1,1
369,3,1,2.03252032520325,3.86100386100386,1,1,1,2.03252032520325,3.86100386100386,1,1
370,3,1,2.03252032520325,3.86100386100386,1,1,1,2.03252032520325,3.86100386100386,1,1
371,3,1,2.03252032520325,3.86100386100386,1,1,1,2.03252032520325,3.86100386100386,1,1
372,3,1,2.03252032520325,3.86100386100386,1,1,1,2.03252032520325,3.86100386100386,1,1
373,3,1,2.03252032520325,3.86100386100386,1,1,1,2.03252032520325,3.86100386100386,1,1
374,3,1,2.03252032520325,3.86100386100386,1,1,1,2.03252032520325,3.86100386100386,1,1
375,3,1,2.03252032520325,3.86100386100386,1,1,1,2.03252032520325,3.86100386100386,1,1
376,3,1,2.03252032520325,3.86100386100386,1,1,1,2.03252032520325,3.86100386100386,1,1
377,3,1,2.03252032520325,3.86100386100386,1,1,1,2.03252032520325,3.86100386100386,1,1
378,3,1,2.03252032520325,3.86100386100386,1,1,1,2.03252032520325,3.86100386100386,1,1
379,3,1,2.03252032520325,3.86100386100386,1,1,1,2.03252032520325,3.86100386100386,1,1
380,3,1,2.03252032520325,3.86100386100386,1,1,1,2.03252032520325,3.86100386100386,1,1
381,3,1,2.03252032520325,3.86100386100386,1,1,1,2.03252032520325,3.86100386100386,1,1
382,3,1,2.03252032520325,3.86100386100386,1,1,1,2.03252032520325,3.86100386100386,1,1
383,3,1,2.03252032520325,3.86100386100386,1,1,1,2.03252032520325,3.86100386100386,1,1
384,3,1,2.03252032520325,3.86100386100386,1,1,1,2.03252032520325,3.86100386100386,1,1
385,3,1,2.03252032520325,3.86100386100386,1,1,1,2.03252032520325,3.86100386100386,1,1
386,3,1,2.03252032520325,3.86100386100386,1,1,1,2.03252032520325,3.86100386100386,1,1
387,3,1,2.03252032520325,3.86100386100386,1,1,1,2.03252032520325,3.86100386100386,1,1
388,3,1,2.03252032520325,3.86100386100386,1,1,1,2.03252032520325,3.86100386100386,1,1
389,3,1,2.03252032520325,3.86100386100386,1,1,1,2.03252032520325,3.86100386100386,1,1
390,3,1,2.03252032520325,3.86100386100386,1,1,1,2.03252032520325,3.86100386100386,1,1
391,3,1,2.03252032520325,3.86100386100386,1,1,1,2.03252032520325,3.86100386100386,1,1
392,3,1,2.03252032520325,3.86100386100386,1,1,1,2.03252032520325,3.86100386100386,1,1
393,3,1,2.03252032520325,3.86100386100386,1,1,1,2.03252032520325,3.86100386100386,1,1
394,3,1,2.03252032520325,3.86100386100386,1,1,1,2.03252032520325,3.86100386100386,1,1
395,3,1,2.03252032520325,3.86100386100386,1,1,1,2.03252032520325,3.86100386100386,1,1
396,3,1,2.03252032520325,3.86100386100386,1,1,1,2.03252032520325,3.86100386100386,1,1
397,3,1,2.03252032520325,3.86100386100386,1,1,1,2.03252032520325,3.86100386100386,1,1
398,3,1,2.03252032520325,3.86100386100386,1,1,1,2.03252032520325,3.86100386100386,1,1
399,3,1,2.03252032520325,3.86100386100386,1,1,1,2.03252032520325,3.86100386100386,1,1
400,3,1,2.03252032520325,3.86100386100386,1,1,1,2.03252032520325,3.86100386100386,1,1
401,3,1,2.03252032520325,3.86100386100386,1,1,1,2.03252032520325,3.86100386100386,1,1
402,3,1,2.03252032520325,3.86100386100386,1,1,1,2.03252032520325,3.86100386100386,1,1
403,3,1,2.03252032520325,3.86100386100386,1,1,1,2.03252032520325,3.86100386100386,1,1
404,3,1,2.03252032520325,3.86100386100386,1,1,1,2.03252032520325,3.86100386100386,1,1
405,3,1,2.03252032520325,3.86100386100386,1,1,1,2.03252032520325,3.86100386100386,1,1
406,3,1,2.03252032520325,3.86100386100386,1,1,1,2.03252032520325,3.86100386100386,1,1
407,3,1,2.03252032520325,3.86100386100386,1,1,1,2.03252032520325,3.86100386100386,1,1
408,3,1,2.03252032520325,3.86100386100386,1,1,1,2.03252032520325,3.86100386100386,1,1
409,3,1,2.03252032520325,3.86100386100386,1,1,1,2.03252032520325,3.86100386100386,1,1
410,3,1,2.03252032520325,3.86100386100386,1,1,1,2.03252032520325,3.86100386100386,1,1
411,3,1,2.03252032520325,3.86100386100386,1,1,1,2.03252032520325,3.86100386100386,1,1
412,3,1,2.03252032520325,3.86100386100386,1,1,1,2.03252032520325,3.86100386100386,1,1
413,3,1,2.03252032520325,3.86100386100386,1,1,1,2.03252032520325,3.86100386100386,1,1
414,3,1,2.03252032520325,3.86100386100386,1,1,1,2.03252032520325,3.86100386100386,1,1
415,3,1,2.03252032520325,3.86100386100386,1,1,1,2.03252032520325,3.86100386100386,1,1
416,3,1,2.03252032520325,3.86100386100386,1,1,1,2.03252032520325,3.86100386100386,1,1
417,3,1,2.03252032520325,3.86100386100386,1,1,1,2.03252032520325,3.86100386100386,1,1
418,3,1,2.03252032520325,3.86100386100386,1,1,1,2.03252032520325,3.86100386100386,1,1
419,3,1,2.03252032520325,3.86100386100386,1,1,1,2.03252032520325,3.86100386100386,1,1
420,3,1,2.03252032520325,3.86100386100386,1,1,1,2.03252032520325,3.86100386100386,1,1
421,3,1,2.03252032520325,3.86100386100386,1,1,1,2.03252032520325,3.86100386100386,1,1
422,3,1,2.03252032520325,3.86100386100386,1,1,1,2.03252032520325,3.86100386100386,1,1
423,3,1,2.03252032520325,3.86100386100386,1,1,1,2.03252032520325,3.86100386100386,1,1
424,3,1,2.03252032520325,3.86100386100386,1,1,1,2.03252032520325,3.86100386100386,1,1
425,3,1,2.03252032520325,3.86100386100386,1,1,1,2.03252032520325,3.86100386100386,1,1
426,3,1,2.03252032520325,3.86100386100386,1,1,1,2.03252032520325,3.86100386100386,1,1
427,3,1,2.03252032520325,3.86100386100386,1,1,1,2.03252032520325,3.86100386100386,1,1
428,3,1,2.03252032520325,3.86100386100386,1,1,1,2.03252032520325,3.86100386100386,1,1
429,3,1,2.03252032520325,3.86100386100386,1,1,1,2.03252032520325,3.86100386100386,1,1
430,3,1,2.03252032520325,3.86100386100386,1,1,1,2.03252032520325,3.86100386100386,1,1
431,3,1,2.03252032520325,3.86100386100386,1,1,1,2.03252032520325,3.86100386100386,1,1
432,3,1,2.03252032520325,3.86100386100386,1,1,1,2.03252032520325,3.86100386100386,1,1
433,3,1,2.03252032520325,3.86100386100386,1,1,1,2.03252032520325,3.86100386100386,1,1
434,3,1,2.03252032520325,3.86100386100386,1,1,1,2.03252032520325,3.86100386100386,1,1
435,3,1,2.03252032520325,3.86100386100386,1,1,1,2.03252032520325,3.86100386100386,1,1
436,3,1,2.03252032520325,3.86100386100386,1,1,1,2.03252032520325,3.86100386100386,1,1
437,3,1,2.03252032520325,3.86100386100386,1,1,1,2.03252032520325,3.86100386100386,1,1
438,3,1,2.03252032520325,3.86100386100386,1,1,1,2.03252032520325,3.86100386100386,1,1
439,3,1,2.03252032520325,3.86100386100386,1,1,1,2.03252032520325,3.86100386100386,1,1
440,3,1,2.03252032520325,3.86100386100386,1,1,1,2.03252032520325,3.86100386100386,1,1
441,3,1,2.03252032520325,3.86100386100386,1,1,1,2.03252032520325,3.86100386100386,1,1
442,3,1,2.03252032520325,3.86100386100386,1,1,1,2.03252032520325,3.86100386100386,1,1
443,3,1,2.03252032520325,3.86100386100386,1,1,1,2.03252032520325,3.86100386100386,1,1
444,3,1,2.03252032520325,3.86100386100386,1,1,1,2.03252032520325,3.86100386100386,1,1
445,3,1,2.03252032520325,3.86100386100386,1,1,1,2.03252032520325,3.86100386100386,1,1
446,3,1,2.03252032520325,3.86100386100386,1,1,1,2.03252032520325,3.86100386100386,1,1
447,3,1,2.03252032520325,3.86100386100386,1,1,1,2.03252032520325,3.86100386100386,1,1
448,3,1,2.03252032520325,3.86100386100386,1,1,1,2.03252032520325,3.86100386100386,1,1
449,3,1,2.03252032520325,3.86100386100386,1,1,1,2.03252032520325,3.86100386100386,1,1
450,3,1,2.03252032520325,3.86100386100386,1,1,1,2.03252032520325,3.86100386100386,1,1
451,3,1,2.03252032520325,3.86100386100386,1,1,1,2.03252032520325,3.86100386100386,1,1
452,3,1,2.03252032520325,3.86100386100386,1,1,1,2.03252032520325,3.86100386100386,1,1
453,3,1,2.03252032520325,3.86100386100386,1,1,1,2.03252032520325,3.86100386100386,1,1
454,3,1,2.03252032520325,3.86100386100386,1,1,1,2.03252032520325,3.86100386100386,1,1
455,3,1,2.03252032520325,3.86100386100386,1,1,1,2.03252032520325,3.86100386100386,1,1
456,3,1,2.03252032520325,3.86100386100386,1,1,1,2.03252032520325,3.86100386100386,1,1
457,3,1,2.03252032520325,3.86100386100386,1,1,1,2.03252032520325,3.86100386100386,1,1
458,3,1,2.03252032520325,3.86100386100386,1,1,1,2.03252032520325,3.86100386100386,1,1
459,3,1,2.03252032520325,3.86100386100386,1,1,1,2.03252032520325,3.86100386100386,1,1
460,3,1,2.03252032520325,3.86100386100386,1,1,1,2.03252032520325,3.86100386100386,1,1
461,3,1,2.03252032520325,3.86100386100386,1,1,1,2.03252032520325,3.86100386100386,1,1
462,3,1,2.03252032520325,3.86100386100386,1,1,1,2.03252032520325,3.86100386100386,1,1
463,3,1,2.03252032520325,3.86100386100386,1,1,1,2.03252032520325,3.86100386100386,1,1
464,3,1,2.03252032520325,3.86100386100386,1,1,1,2.03252032520325,3.86100386100386,1,1
465,3,1,2.03252032520325,3.86100386100386,1,1,1,2.03252032520325,3.86100386100386,1,1
466,3,1,2.03252032520325,3.86100386100386,1,1,1,2.03252032520325,3.86100386100386,1,1
467,3,1,2.03252032520325,3.86100386100386,1,1,1,2.03252032520325,3.86100386100386,1,1
468,3,1,2.03252032520325,3.86100386100386,1,1,1,2.03252032520325,3.86100386100386,1,1
469,3,1,2.03252032520325,3.86100386100386,1,1,1,2.03252032520325,3.86100386100386,1,1
470,3,1,2.03252032520325,3.86100386100386,1,1,1,2.03252032520325,3.86100386100386,1,1
471,3,1,2.03252032520325,3.86100386100386,1,1,1,2.03252032520325,3.86100386100386,1,1
472,3,1,2.03252032520325,3.86100386100386,1,1,1,2.03252032520325,3.86100386100386,1,1
473,3,1,2.03252032520325,3.86100386100386,1,1,1,2.03252032520325,3.86100386100386,1,1
474,3,1,2.03252032520325,3.86100386100386,1,1,1,2.03252032520325,3.86100386100386,1,1
475,3,1,2.03252032520325,3.86100386100386,1,1,1,2.03252032520325,3.86100386100386,1,1
476,3,1,2.03252032520325,3.86100386100386,1,1,1,2.03252032520325,3.86100386100386,1,1
477,3,1,2.03252032520325,3.86100386100386,1,1,1,2.03252032520325,3.86100386100386,1,1
478,3,1,2.03252032520325,3.86100386100386,1,1,1,2.03252032520325,3.86100386100386,1,1
479,3,1,2.03252032520325,3.86100386100386,1,1,1,2.03252032520325,3.86100386100386,1,1
480,3,1,2.03252032520325,3.86100386100386,1,1,1,2.03252032520325,3.86100386100386,1,1
481,3,1,2.03252032520325,3.86100386100386,1,1,1,2.03252032520325,3.86100386100386,1,1
482,3,1,2.03252032520325,3.86100386100386,1,1,1,2.03252032520325,3.86100386100386,1,1
483,3,1,2.03252032520325,3.86100386100386,1,1,1,2.03252032520325,3.86100386100386,1,1
484,3,1,2.03252032520325,3.86100386100386,1,1,1,2.03252032520325,3.86100386100386,1,1
485,3,1,2.03252032520325,3.86100386100386,1,1,1,2.03252032520325,3.86100386100386,1,1
486,3,1,2.03252032520325,3.86100386100386,1,1,1,2.03252032520325,3.86100386100386,1,1
487,3,1,2.03252032520325,3.86100386100386,1,1,1,2.03252032520325,3.86100386100386,1,1
488,3,1,2.03252032520325,3.86100386100386,1,1,1,2.03252032520325,3.86100386100386,1,1
489,3,1,2.03252032520325,3.86100386100386,1,1,1,2.03252032520325,3.86100386100386,1,1
490,3,1,2.03252032520325,3.86100386100386,1,1,1,2.03252032520325,3.86100386100386,1,1
491,3,1,2.03252032520325,3.86100386100386,1,1,1,2.03252032520325,3.86100386100386,1,1
492,3,1,2.03252032520325,3.86100386100386,1,1,1,2.03252032520325,3.86100386100386,1,1
493,3,1,2.03252032520325,3.86100386100386,1,1,1,2.03252032520325,3.86100386100386,1,1
494,3,1,2.03252032520325,3.86100386100386,1,1,1,2.03252032520325,3.86100386100386,1,1
495,3,1,2.03252032520325,3.86100386100386,1,1,1,2.03252032520325,3.86100386100386,1,1
496,3,1,2.03252032520325,3.86100386100386,1,1,1,2.03252032520325,3.86100386100386,1,1
497,3,1,2.03252032520325,3.86100386100386,1,1,1,2.03252032520325,3.86100386100386,1,1
498,3,1,2.03252032520325,3.86100386100386,1,1,1,2.03252032520325,3.86100386100386,1,1
499,3,1,2.03252032520325,3.86100386100386,1,1,1,2.03252032520325,3.86100386100386,1,1
500,3,1,2.03252032520325,3.86100386100386,1,1,1,2.03252032520325,3.86100386100386,1,1
501,3,1,2.03252032520325,3.86100386100386,1,1,1,2.03252032520325,3.86100386100386,1,1
502,3,1,2.03252032520325,3.86100386100386,1,1,1,2.03252032520325,3.86100386100386,1,1
503,3,1,2.03252032520325,3.86100386100386,1,1,1,2.03252032520325,3.86100386100386,1,1
504,3,1,2.03252032520325,3.86100386100386,1,1,1,2.03252032520325,3.86100386100386,1,1
505,3,1,2.03252032520325,3.86100386100386,1,1,1,2.03252032520325,3.86100386100386,1,1
506,3,1,2.03252032520325,3.86100386100386,1,1,1,2.03252032520325,3.86100386100386,1,1
507,3,1,2.03252032520325,3.86100386100386,1,1,1,2.03252032520325,3.86100386100386,1,1
508,3,1,2.03252032520325,3.86100386100386,1,1,1,2.03252032520325,3.86100386100386,1,1
509,3,1,2.03252032520325,3.86100386100386,1,1,1,2.03252032520325,3.86100386100386,1,1
510,3,1,2.03252032520325,3.86100386100386,1,1,1,2.03252032520325,3.86100386100386,1,1
511,3,1,2.03252032520325,3.86100386100386,1,1,1,2.03252032520325,3.86100386100386,1,1
512,3,1,2.03252032520325,3.86100386100386,1,1,1,2.03252032520325,3.86100386100386,1,1
513,3,1,2.03252032520325,3.86100386100386,1,1,1,2.03252032520325,3.86100386100386,1,1
514,3,1,2.03252032520325,3.86100386100386,1,1,1,2.03252032520325,3.86100386100386,1,1
515,3,1,2.03252032520325,3.86100386100386,1,1,1,2.03252032520325,3.86100386100386,1,1
516,3,1,2.03252032520325,3.86100386100386,1,1,1,2.03252032520325,3.86100386100386,1,1
517,3,1,2.03252032520325,3.86100386100386,1,1,1,2.03252032520325,3.86100386100386,1,1
518,3,1,2.03252032520325,3.86100386100386,1,1,1,2.03252032520325,3.86100386100386,1,1
519,3,1,2.03252032520325,3.86100386100386,1,1,1,2.03252032520325,3.86100386100386,1,1
520,3,1,2.03252032520325,3.86100386100386,1,1,1,2.03252032520325,3.86100386100386,1,1
521,3,1,2.03252032520325,3.86100386100386,1,1,1,2.03252032520325,3.86100386100386,1,1
522,3,1,2.03252032520325,3.86100386100386,1,1,1,2.03252032520325,3.86100386100386,1,1
523,3,1,2.03252032520325,3.86100386100386,1,1,1,2.03252032520325,3.86100386100386,1,1
524,3,1,2.03252032520325,3.86100386100386,1,1,1,2.03252032520325,3.86100386100386,1,1
525,3,1,2.03252032520325,3.86100386100386,1,1,1,2.03252032520325,3.86100386100386,1,1
526,3,1,2.03252032520325,3.86100386100386,1,1,1,2.03252032520325,3.86100386100386,1,1
527,3,1,2.03252032520325,3.86100386100386,1,1,1,2.03252032520325,3.86100386100386,1,1
528,3,1,2.03252032520325,3.86100386100386,1,1,1,2.03252032520325,3.86100386100386,1,1
529,3,1,2.03252032520325,3.86100386100386,1,1,1,2.03252032520325,3.86100386100386,1,1
530,3,1,2.03252032520325,3.86100386100386,1,1,1,2.03252032520325,3.86100386100386,1,1
531,3,1,2.03252032520325,3.86100386100386,1,1,1,2.03252032520325,3.86100386100386,1,1
532,3,1,2.03252032520325,3.86100386100386,1,1,1,2.03252032520325,3.86100386100386,1,1
533,3,1,2.03252032520325,3.86100386100386,1,1,1,2.03252032520325,3.86100386100386,1,1
534,3,1,2.03252032520325,3.86100386100386,1,1,1,2.03252032520325,3.86100386100386,1,1
535,3,1,2.03252032520325,3.86100386100386,1,1,1,2.03252032520325,3.86100386100386,1,1
536,3,1,2.03252032520325,3.86100386100386,1,1,1,2.03252032520325,3.86100386100386,1,1
537,3,1,2.03252032520325,3.86100386100386,1,1,1,2.03252032520325,3.86100386100386,1,1
538,3,1,2.03252032520325,3.86100386100386,1,1,1,2.03252032520325,3.86100386100386,1,1
539,3,1,2.03252032520325,3.86100386100386,1,1,1,2.03252032520325,3.86100386100386,1,1
540,3,1,2.03252032520325,3.86100386100386,1,1,1,2.03252032520325,3.86100386100386,1,1
541,3,1,2.03252032520325,3.86100386100386,1,1,1,2.03252032520325,3.86100386100386,1,1
542,3,1,2.03252032520325,3.86100386100386,1,1,1,2.03252032520325,3.86100386100386,1,1
543,3,1,2.03252032520325,3.86100386100386,1,1,1,2.03252032520325,3.86100386100386,1,1
544,3,1,2.03252032520325,3.86100386100386,1,1,1,2.03252032520325,3.86100386100386,1,1
545,3,1,2.03252032520325,3.86100386100386,1,1,1,2.03252032520325,3.86100386100386,1,1
546,3,1,2.03252032520325,3.86100386100386,1,1,1,2.03252032520325,3.86100386100386,1,1
547,3,1,2.03252032520325,3.86100386100386,1,1,1,2.03252032520325,3.86100386100386,1,1
548,3,1,2.03252032520325,3.86100386100386,1,1,1,2.03252032520325,3.86100386100386,1,1
549,3,1,2.03252032520325,3.86100386100386,1,1,1,2.03252032520325,3.86100386100386,1,1
550,3,1,2.03252032520325,3.86100386100386,1,1,1,2.03252032520325,3.86100386100386,1,1
551,3,1,2.03252032520325,3.86100386100386,1,1,1,2.03252032520325,3.86100386100386,1,1
552,3,1,2.03252032520325,3.86100386100386,1,1,1,2.03252032520325,3.86100386100386,1,1
553,3,1,2.03252032520325,3.86100386100386,1,1,1,2.03252032520325,3.86100386100386,1,1
554,3,1,2.03252032520325,3.86100386100386,1,1,1,2.03252032520325,3.86100386100386,1,1
555,3,1,2.03252032520325,3.86100386100386,1,1,1,2.03252032520325,3.86100386100386,1,1
556,3,1,2.03252032520325,3.86100386100386,1,1,1,2.03252032520325,3.86100386100386,1,1
557,3,1,2.03252032520325,3.86100386100386,1,1,1,2.03252032520325,3.86100386100386,1,1
558,3,1,2.03252032520325,3.86100386100386,1,1,1,2.03252032520325,3.86100386100386,1,1
559,3,1,2.03252032520325,3.86100386100386,1,1,1,2.03252032520325,3.86100386100386,1,1
560,3,1,2.03252032520325,3.86100386100386,1,1,1,2.03252032520325,3.86100386100386,1,1
561,3,1,2.03252032520325,3.86100386100386,1,1,1,2.03252032520325,3.86100386100386,1,1
562,3,1,2.03252032520325,3.86100386100386,1,1,1,2.03252032520325,3.86100386100386,1,1
563,3,1,2.03252032520325,3.86100386100386,1,1,1,2.03252032520325,3.86100386100386,1,1
564,3,1,2.03252032520325,3.86100386100386,1,1,1,2.03252032520325,3.86100386100386,1,1
565,3,1,2.03252032520325,3.86100386100386,1,1,1,2.03252032520325,3.86100386100386,1,1
566,3,1,2.03252032520325,3.86100386100386,1,1,1,2.03252032520325,3.86100386100386,1,1
567,3,1,2.03252032520325,3.86100386100386,1,1,1,2.03252032520325,3.86100386100386,1,1
568,3,1,2.03252032520325,3.86100386100386,1,1,1,2.03252032520325,3.86100386100386,1,1
569,3,1,2.03252032520325,3.86100386100386,1,1,1,2.03252032520325,3.86100386100386,1,1
570,3,1,2.03252032520325,3.86100386100386,1,1,1,2.03252032520325,3.86100386100386,1,1
571,3,1,2.03252032520325,3.86100386100386,1,1,1,2.03252032520325,3.86100386100386,1,1
572,3,1,2.03252032520325,3.86100386100386,1,1,1,2.03252032520325,3.86100386100386,1,1
573,3,1,2.03252032520325,3.86100386100386,1,1,1,2.03252032520325,3.86100386100386,1,1
574,3,1,2.03252032520325,3.86100386100386,1,1,1,2.03252032520325,3.86100386100386,1,1
575,3,1,2.03252032520325,3.86100386100386,1,1,1,2.03252032520325,3.86100386100386,1,1
576,3,1,2.03252032520325,3.86100386100386,1,1,1,2.03252032520325,3.86100386100386,1,1
577,3,1,2.03252032520325,3.86100386100386,1,1,1,2.03252032520325,3.86100386100386,1,1
578,3,1,2.03252032520325,3.86100386100386,1,1,1,2.03252032520325,3.86100386100386,1,1
579,3,1,2.03252032520325,3.86100386100386,1,1,1,2.03252032520325,3.86100386100386,1,1
580,3,1,2.03252032520325,3.86100386100386,1,1,1,2.03252032520325,3.86100386100386,1,1
581,3,1,2.03252032520325,3.86100386100386,1,1,1,2.03252032520325,3.86100386100386,1,1
582,3,1,2.03252032520325,3.86100386100386,1,1,1,2.03252032520325,3.86100386100386,1,1
583,3,1,2.03252032520325,3.86100386100386,1,1,1,2.03252032520325,3.86100386100386,1,1
584,3,1,2.03252032520325,3.86100386100386,1,1,1,2.03252032520325,3.86100386100386,1,1
585,3,1,2.03252032520325,3.86100386100386,1,1,1,2.03252032520325,3.86100386100386,1,1
308,4,1,2.03252032520325,3.86100386100386,1,1,1,2.03252032520325,3.86100386100386,1,1
309,4,1,2.03252032520325,3.86100386100386,1,1,1,2.03252032520325,3.86100386100386,1,1
310,4,1,2.03252032520325,3.86100386100386,1,1,1,2.03252032520325,3.86100386100386,1,1
311,4,1,2.03252032520325,3.86100386100386,1,1,1,2.03252032520325,3.86100386100386,1,1
312,4,1,2.03252032520325,3.86100386100386,1,1,1,2.03252032520325,3.86100386100386,1,1
313,4,1,2.03252032520325,3.86100386100386,1,1,1,2.03252032520325,3.86100386100386,1,1
314,4,1,2.03252032520325,3.86100386100386,1,1,1,2.03252032520325,3.86100386100386,1,1
315,4,1,2.03252032520325,3.86100386100386,1,1,1,2.03252032520325,3.86100386100386,1,1
316,4,1,2.03252032520325,3.86100386100386,1,1,1,2.03252032520325,3.86100386100386,1,1
317,4,1,2.03252032520325,3.86100386100386,1,1,1,2.03252032520325,3.86100386100386,1,1
318,4,1,2.03252032520325,3.86100386100386,1,1,1,2.03252032520325,3.86100386100386,1,1
319,4,1,2.03252032520325,3.86100386100386,1,1,1,2.03252032520325,3.86100386100386,1,1
320,4,1,2.03252032520325,3.86100386100386,1,1,1,2.03252032520325,3.86100386100386,1,1
321,4,1,2.03252032520325,3.86100386100386,1,1,1,2.03252032520325,3.86100386100386,1,1
322,4,1,2.03252032520325,3.86100386100386,1,1,1,2.03252032520325,3.86100386100386,1,1
323,4,1,2.03252032520325,3.86100386100386,1,1,1,2.03252032520325,3.86100386100386,1,1
324,4,1,2.03252032520325,3.86100386100386,1,1,1,2.03252032520325,3.86100386100386,1,1
325,4,1,2.03252032520325,3.86100386100386,1,1,1,2.03252032520325,3.86100386100386,1,1
326,4,1,2.03252032520325,3.86100386100386,1,1,1,2.03252032520325,3.86100386100386,1,1
327,4,1,2.03252032520325,3.86100386100386,1,1,1,2.03252032520325,3.86100386100386,1,1
328,4,1,2.03252032520325,3.86100386100386,1,1,1,2.03252032520325,3.86100386100386,1,1
329,4,1,2.03252032520325,3.86100386100386,1,1,1,2.03252032520325,3.86100386100386,1,1
